question_uuid,question_id,subject_uuid,subject_id,equivalent_no,question_text,answer_template,option_a,option_b,option_c,option_d,option_count,is_active
0f06d39a-1d17-5a83-9212-bb7631f99587,S02_Q041,756976a5-169c-5ad4-b7f9-3277107b702e,2,41,Mia is my friend. ___ is very kind.,___ is very kind.,We,They,He,She,4,true
19189ae3-a2c5-5698-8adf-dfd1bcf5a84a,S02_Q042,756976a5-169c-5ad4-b7f9-3277107b702e,2,42,James is my brother. ___ is a student.,___ is a student.,She,He,It,They,4,true
4f6fb4ee-2154-5113-b6bd-dd5c9807df78,S02_Q043,756976a5-169c-5ad4-b7f9-3277107b702e,2,43,James and Dilnoza are classmates. ___ study together.,___ study together.,We,They,He,She,4,true
319402b5-17fe-5e48-853a-8de00bd2d002,S02_Q044,756976a5-169c-5ad4-b7f9-3277107b702e,2,44,My friend and I are at the gym. ___ are waiting.,___ are waiting.,You,They,I,We,4,true
731c1ead-2943-54de-854c-ae21be4e7ffa,S02_Q045,756976a5-169c-5ad4-b7f9-3277107b702e,2,45,The camera is on the table. ___ is new.,___ is new.,She,It,They,He,4,true
f1d560bb-2c68-579d-9896-c82dc25beaef,S02_Q046,756976a5-169c-5ad4-b7f9-3277107b702e,2,46,Nora is my friend. ___ is very kind.,___ is very kind.,She,He,They,We,4,true
ab75d171-4159-5e77-84f2-510fa26b403b,S02_Q047,756976a5-169c-5ad4-b7f9-3277107b702e,2,47,Robert is my brother. ___ is a student.,___ is a student.,They,He,It,She,4,true
fd0b5ed7-25c2-59bc-85b6-3821ecdb3191,S02_Q048,756976a5-169c-5ad4-b7f9-3277107b702e,2,48,Robert and Laylo are classmates. ___ study together.,___ study together.,They,She,We,He,4,true
9b1a10e6-3bdc-54bf-97bd-52cc8aee2c48,S02_Q049,756976a5-169c-5ad4-b7f9-3277107b702e,2,49,My friend and I are at the museum. ___ are waiting.,___ are waiting.,You,They,We,I,4,true
01bb9589-9602-510a-bc83-3deefd6390c0,S02_Q050,756976a5-169c-5ad4-b7f9-3277107b702e,2,50,The bottle is on the table. ___ is new.,___ is new.,They,He,It,She,4,true
12aad6d8-c512-52fc-bd64-5ca2bed9806c,S02_Q051,756976a5-169c-5ad4-b7f9-3277107b702e,2,51,Aziza is my friend. ___ is very kind.,___ is very kind.,She,They,We,He,4,true
fa1a576c-73df-55b6-aca1-eb2f0c175ed3,S02_Q052,756976a5-169c-5ad4-b7f9-3277107b702e,2,52,Adam is my brother. ___ is a student.,___ is a student.,He,She,It,They,4,true
6c1140e2-4dde-5c4e-9b14-5dd59d969440,S02_Q053,756976a5-169c-5ad4-b7f9-3277107b702e,2,53,Adam and Zara are classmates. ___ study together.,___ study together.,They,We,She,He,4,true
9cb5c353-865e-51c2-85f7-0f6929f3c4da,S02_Q054,756976a5-169c-5ad4-b7f9-3277107b702e,2,54,My friend and I are at the university. ___ are waiting.,___ are waiting.,You,We,I,They,4,true
5256148c-1a7a-586a-aba9-cd4bb55244ad,S02_Q055,756976a5-169c-5ad4-b7f9-3277107b702e,2,55,The umbrella is on the table. ___ is new.,___ is new.,She,It,They,He,4,true
4b269bd8-b4e7-5601-b0c8-e058a18709fd,S02_Q056,756976a5-169c-5ad4-b7f9-3277107b702e,2,56,Dilnoza is my friend. ___ is very kind.,___ is very kind.,She,He,We,They,4,true
0672a147-9c11-5a57-ba4d-36685581dfc0,S02_Q057,756976a5-169c-5ad4-b7f9-3277107b702e,2,57,Ben is my brother. ___ is a student.,___ is a student.,They,He,She,It,4,true
47a32ddc-d5a5-58f9-8008-e32b5a794f5a,S02_Q058,756976a5-169c-5ad4-b7f9-3277107b702e,2,58,Ben and Emily are classmates. ___ study together.,___ study together.,She,He,They,We,4,true
1c864d75-e3e8-5c44-8d6c-4e5d3e9f3487,S02_Q059,756976a5-169c-5ad4-b7f9-3277107b702e,2,59,My friend and I are at the bank. ___ are waiting.,___ are waiting.,I,They,We,You,4,true
180d7471-8332-5851-938b-903dbccc222d,S02_Q060,756976a5-169c-5ad4-b7f9-3277107b702e,2,60,The jacket is on the table. ___ is new.,___ is new.,They,It,He,She,4,true
54b205ef-1d55-5bbe-b2e0-0668dd0c52a2,S02_Q061,756976a5-169c-5ad4-b7f9-3277107b702e,2,61,Laylo is my friend. ___ is very kind.,___ is very kind.,She,He,We,They,4,true
c7b461bc-2874-5503-994a-50eab4ca0d90,S02_Q062,756976a5-169c-5ad4-b7f9-3277107b702e,2,62,Jack is my brother. ___ is a student.,___ is a student.,He,She,It,They,4,true
06aed6c4-03bb-5c63-b890-6bd94acc1c8d,S02_Q063,756976a5-169c-5ad4-b7f9-3277107b702e,2,63,Jack and Jane are classmates. ___ study together.,___ study together.,He,She,They,We,4,true
ef1f05c0-838a-5b2e-b682-b0fd623b0b24,S02_Q064,756976a5-169c-5ad4-b7f9-3277107b702e,2,64,My friend and I are at the airport. ___ are waiting.,___ are waiting.,They,We,You,I,4,true
d3e8301a-79ed-53cb-a6b0-f3ff25e197d0,S02_Q065,756976a5-169c-5ad4-b7f9-3277107b702e,2,65,The notebook is on the table. ___ is new.,___ is new.,He,They,It,She,4,true
32fddfd5-a1d3-5fa8-87fb-1fdafa45d3e4,S02_Q066,756976a5-169c-5ad4-b7f9-3277107b702e,2,66,Zara is my friend. ___ is very kind.,___ is very kind.,They,We,He,She,4,true
f910a222-4413-5267-be13-c295b4877315,S02_Q067,756976a5-169c-5ad4-b7f9-3277107b702e,2,67,Leo is my brother. ___ is a student.,___ is a student.,She,It,They,He,4,true
16740b57-38a9-5892-b802-98e672447019,S02_Q068,756976a5-169c-5ad4-b7f9-3277107b702e,2,68,Leo and Laura are classmates. ___ study together.,___ study together.,She,He,We,They,4,true
d73e347b-763a-5e44-a8a2-6874e0f20f56,S02_Q069,756976a5-169c-5ad4-b7f9-3277107b702e,2,69,My friend and I are at the hotel. ___ are waiting.,___ are waiting.,We,They,You,I,4,true
736b49c1-8021-53b8-a8f7-bf8fd029e3d0,S02_Q070,756976a5-169c-5ad4-b7f9-3277107b702e,2,70,The wallet is on the table. ___ is new.,___ is new.,He,She,It,They,4,true
11716054-93ea-5d1b-a3a4-728ac85780a3,S02_Q071,756976a5-169c-5ad4-b7f9-3277107b702e,2,71,Emily is my friend. ___ is very kind.,___ is very kind.,He,They,We,She,4,true
780908c7-ed2f-5f74-a1c3-d437617f40ef,S02_Q072,756976a5-169c-5ad4-b7f9-3277107b702e,2,72,Omar is my brother. ___ is a student.,___ is a student.,It,She,He,They,4,true
ba974e90-043c-5850-a27c-1e544ca725af,S02_Q073,756976a5-169c-5ad4-b7f9-3277107b702e,2,73,Omar and Susan are classmates. ___ study together.,___ study together.,She,They,He,We,4,true
d9f52c8c-aac8-5eb1-bef6-30bf69ea3e4f,S02_Q074,756976a5-169c-5ad4-b7f9-3277107b702e,2,74,My friend and I are at the shop. ___ are waiting.,___ are waiting.,They,You,We,I,4,true
e9a50fbb-ad6f-5add-91b7-5456bf919c92,S02_Q075,756976a5-169c-5ad4-b7f9-3277107b702e,2,75,The chair is on the table. ___ is new.,___ is new.,It,They,He,She,4,true
03bbd3e4-992b-5994-9179-e358fdeff93e,S02_Q076,756976a5-169c-5ad4-b7f9-3277107b702e,2,76,Jane is my friend. ___ is very kind.,___ is very kind.,We,She,They,He,4,true
ae925cfa-039b-5e48-b276-ff656258130e,S02_Q077,756976a5-169c-5ad4-b7f9-3277107b702e,2,77,Tim is my brother. ___ is a student.,___ is a student.,It,He,She,They,4,true
21416e4d-ea43-5339-b160-ba854590590d,S02_Q078,756976a5-169c-5ad4-b7f9-3277107b702e,2,78,Tim and Helen are classmates. ___ study together.,___ study together.,We,He,She,They,4,true
0d5667aa-6ffb-5b77-82f7-53d976557e96,S02_Q079,756976a5-169c-5ad4-b7f9-3277107b702e,2,79,My friend and I are at the restaurant. ___ are waiting.,___ are waiting.,They,I,We,You,4,true
caeca413-36ef-5fd8-bc1f-e71fe78b0bde,S02_Q080,756976a5-169c-5ad4-b7f9-3277107b702e,2,80,The table is on the table. ___ is new.,___ is new.,They,She,He,It,4,true
9580aedc-1ab8-5f40-96d5-3e6ff9800613,S02_Q081,756976a5-169c-5ad4-b7f9-3277107b702e,2,81,Laura is my friend. ___ is very kind.,___ is very kind.,He,They,She,We,4,true
456d4fa1-3cff-58e5-b3af-d181a6c497c9,S02_Q082,756976a5-169c-5ad4-b7f9-3277107b702e,2,82,Mark is my brother. ___ is a student.,___ is a student.,They,She,It,He,4,true
9ba919ab-c4c6-5b63-8c5b-ee62ab6d3a22,S02_Q083,756976a5-169c-5ad4-b7f9-3277107b702e,2,83,Mark and Grace are classmates. ___ study together.,___ study together.,We,She,He,They,4,true
0a7bb570-2051-51bc-9852-11f9c69e489b,S02_Q084,756976a5-169c-5ad4-b7f9-3277107b702e,2,84,My friend and I are at the cinema. ___ are waiting.,___ are waiting.,We,I,They,You,4,true
97f72d9f-49d5-5d6e-a476-b979af56c1fc,S02_Q085,756976a5-169c-5ad4-b7f9-3277107b702e,2,85,The box is on the table. ___ is new.,___ is new.,He,She,They,It,4,true
3f1fe970-4c20-53b3-93f2-852459df9365,S02_Q086,756976a5-169c-5ad4-b7f9-3277107b702e,2,86,Susan is my friend. ___ is very kind.,___ is very kind.,He,She,We,They,4,true
7357b1c3-bec4-5a63-8e47-f2eb757c775c,S02_Q087,756976a5-169c-5ad4-b7f9-3277107b702e,2,87,Paul is my brother. ___ is a student.,___ is a student.,It,They,He,She,4,true
e77f4610-cc1d-5d94-a29f-5d431bbad727,S02_Q088,756976a5-169c-5ad4-b7f9-3277107b702e,2,88,Paul and Anna are classmates. ___ study together.,___ study together.,We,They,He,She,4,true
3f4d645e-f887-52e9-aca7-3e4f224c03f3,S02_Q089,756976a5-169c-5ad4-b7f9-3277107b702e,2,89,My friend and I are at the garden. ___ are waiting.,___ are waiting.,They,I,We,You,4,true
18096172-d905-5519-89c1-ed4fe546d711,S02_Q090,756976a5-169c-5ad4-b7f9-3277107b702e,2,90,The letter is on the table. ___ is new.,___ is new.,It,They,She,He,4,true
2d209393-998e-5ca6-98ec-861fab4aae99,S02_Q091,756976a5-169c-5ad4-b7f9-3277107b702e,2,91,Helen is my friend. ___ is very kind.,___ is very kind.,We,She,He,They,4,true
0ecea0ed-ad46-53fe-a542-4b7eea4161f3,S02_Q092,756976a5-169c-5ad4-b7f9-3277107b702e,2,92,George is my brother. ___ is a student.,___ is a student.,They,He,She,It,4,true
d7f3f9ea-b819-5b81-830e-ff029a29cfed,S02_Q093,756976a5-169c-5ad4-b7f9-3277107b702e,2,93,George and Sara are classmates. ___ study together.,___ study together.,They,We,He,She,4,true
5f4c5a33-752e-580d-a488-56ec9dd5a59b,S02_Q094,756976a5-169c-5ad4-b7f9-3277107b702e,2,94,My friend and I are at the classroom. ___ are waiting.,___ are waiting.,I,You,They,We,4,true
970ca880-233e-5363-b24a-22888f11d3e1,S02_Q095,756976a5-169c-5ad4-b7f9-3277107b702e,2,95,The map is on the table. ___ is new.,___ is new.,They,It,He,She,4,true
9dedec29-429e-5090-b96c-384d8a6c2b64,S02_Q096,756976a5-169c-5ad4-b7f9-3277107b702e,2,96,Grace is my friend. ___ is very kind.,___ is very kind.,They,He,We,She,4,true
9935ae64-0bae-5055-bab1-a2d1391dde05,S02_Q097,756976a5-169c-5ad4-b7f9-3277107b702e,2,97,Ryan is my brother. ___ is a student.,___ is a student.,It,She,They,He,4,true
695f4b9c-c632-5383-9dbe-7b66d5b32926,S02_Q098,756976a5-169c-5ad4-b7f9-3277107b702e,2,98,Ryan and Mary are classmates. ___ study together.,___ study together.,She,They,He,We,4,true
b0b66bb8-d226-5809-a401-51e4dff78bad,S02_Q099,756976a5-169c-5ad4-b7f9-3277107b702e,2,99,My friend and I are at the kitchen. ___ are waiting.,___ are waiting.,They,We,I,You,4,true
c3f22aaf-6f78-5fdd-8b12-aa638dead2a8,S02_Q100,756976a5-169c-5ad4-b7f9-3277107b702e,2,100,The watch is on the table. ___ is new.,___ is new.,They,It,He,She,4,true
ce2555a5-c0a4-530c-a74c-4bcd2e035862,S03_Q001,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,1,I know Anna well. I see ___ every day.,I see ___ every day.,her,him,us,them,4,true
04cc5fad-6ae8-532e-8119-c7c5cf99514f,S03_Q002,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,2,I often speak to Ali after class. I call ___ when I need help.,I call ___ when I need help.,him,me,them,her,4,true
982478ea-1f2a-56d5-b5dc-dd9b7b8bba85,S03_Q003,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,3,Ali and Sara are my neighbours. I invited ___ to dinner.,I invited ___ to dinner.,him,them,her,us,4,true
a70b1383-b4f5-54d2-80e1-cdb94a637d5c,S03_Q004,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,4,My sister and I need help with this book. Can you help ___?,Can you help ___?,her,us,them,me,4,true
c6076c41-2ac0-55ed-98c0-b3132d7848a0,S03_Q005,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,5,I sent this message to you. I sent it to ___.,I sent it to ___.,them,him,me,you,4,true
c12e90cd-d0e2-5937-b0d0-80c170a43764,S03_Q006,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,6,I know Sara well. I see ___ every morning.,I see ___ every morning.,us,him,them,her,4,true
d8051ea0-1357-5b01-9948-014c11a1c3ff,S03_Q007,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,7,I often speak to Tom after class. I call ___ when I need help.,I call ___ when I need help.,him,me,her,them,4,true
8460db92-e794-5950-a79f-d8a1e61a6535,S03_Q008,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,8,Tom and Mary are my neighbours. I invited ___ to dinner.,I invited ___ to dinner.,us,them,him,her,4,true
c598586c-98c0-52ca-b5a5-5c0cdbd6da59,S03_Q009,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,9,My brother and I need help with this phone. Can you help ___?,Can you help ___?,us,them,her,me,4,true
7560fc93-5089-50eb-8d21-8920b71bf7c7,S03_Q010,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,10,I sent this email to you. I sent it to ___.,I sent it to ___.,you,me,them,him,4,true
6195bf06-234a-5b83-89cb-2701c050ef61,S03_Q011,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,11,I know Mary well. I see ___ on Mondays.,I see ___ on Mondays.,us,her,them,him,4,true
bd00803d-0f43-59f4-bfca-08e5d7c7b6d5,S03_Q012,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,12,I often speak to John after class. I call ___ when I need help.,I call ___ when I need help.,me,her,him,them,4,true
e0c424ff-142e-5f13-a382-cc501266cc29,S03_Q013,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,13,John and Emma are my neighbours. I invited ___ to dinner.,I invited ___ to dinner.,him,them,her,us,4,true
a15e19ac-0133-5a20-8a74-9b3515f1bfbe,S03_Q014,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,14,My cousin and I need help with this bag. Can you help ___?,Can you help ___?,them,me,her,us,4,true
e10adc97-8de3-58fd-b913-a39c3e74f3e6,S03_Q015,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,15,I sent this letter to you. I sent it to ___.,I sent it to ___.,me,them,you,him,4,true
26413b20-5196-579d-967c-a316003dfc63,S03_Q016,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,16,I know Emma well. I see ___ at weekends.,I see ___ at weekends.,us,him,her,them,4,true
8586044e-123e-51d9-ba8d-153204c864f2,S03_Q017,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,17,I often speak to David after class. I call ___ when I need help.,I call ___ when I need help.,her,them,him,me,4,true
10b96e8c-e250-52b5-825a-b8a7a598aa36,S03_Q018,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,18,David and Lucy are my neighbours. I invited ___ to dinner.,I invited ___ to dinner.,her,him,them,us,4,true
69f792a1-1d14-58c8-a47f-5ba74f8760e5,S03_Q019,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,19,My friend and I need help with this key. Can you help ___?,Can you help ___?,me,us,them,her,4,true
5e4b6c79-65d4-5acb-8050-19551642d393,S03_Q020,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,20,I sent this photo to you. I sent it to ___.,I sent it to ___.,you,him,me,them,4,true
3a17b73e-ba97-56d3-b712-b9e076e252ba,S03_Q021,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,21,I know Lucy well. I see ___ after school.,I see ___ after school.,him,them,us,her,4,true
2e8d866c-8c65-54c5-8f15-ac6875e5c6fb,S03_Q022,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,22,I often speak to Michael after class. I call ___ when I need help.,I call ___ when I need help.,her,them,him,me,4,true
49ef7749-d368-5d26-bf07-50e3c7833f8d,S03_Q023,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,23,Michael and Kate are my neighbours. I invited ___ to dinner.,I invited ___ to dinner.,them,him,her,us,4,true
62d28b2b-fae4-5e06-8390-fd251ed5a236,S03_Q024,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,24,My colleague and I need help with this pen. Can you help ___?,Can you help ___?,me,us,her,them,4,true
4cc38d8a-4bf3-51dc-b70f-e0efc012d156,S03_Q025,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,25,I sent this document to you. I sent it to ___.,I sent it to ___.,them,me,him,you,4,true
8cec9946-fe6d-5378-b331-c7410b6cef87,S03_Q026,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,26,I know Kate well. I see ___ in the evening.,I see ___ in the evening.,her,us,them,him,4,true
ecada738-1305-52cd-8e56-ac245c99df90,S03_Q027,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,27,I often speak to Peter after class. I call ___ when I need help.,I call ___ when I need help.,him,me,them,her,4,true
5d079471-b159-56a5-8cf7-8ec8ff9fcb87,S03_Q028,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,28,Peter and Sofia are my neighbours. I invited ___ to dinner.,I invited ___ to dinner.,her,us,them,him,4,true
e8b73aca-d3c6-5838-8c5a-1dcee659cf98,S03_Q029,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,29,My classmate and I need help with this laptop. Can you help ___?,Can you help ___?,her,me,us,them,4,true
334b2e49-507f-55ac-bc7b-addac9cd4456,S03_Q030,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,30,I sent this link to you. I sent it to ___.,I sent it to ___.,him,you,them,me,4,true
6a59665b-f6a9-50ec-a001-dd801a5cff18,S03_Q031,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,31,I know Sofia well. I see ___ before work.,I see ___ before work.,them,her,him,us,4,true
c36db4f5-7706-5109-84d4-762f972f788d,S03_Q032,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,32,I often speak to Daniel after class. I call ___ when I need help.,I call ___ when I need help.,them,me,him,her,4,true
8ac3b766-7b10-54d6-9560-f9b134813a29,S03_Q033,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,33,Daniel and Lina are my neighbours. I invited ___ to dinner.,I invited ___ to dinner.,him,them,her,us,4,true
2d3232d4-5a2e-5d23-8a8b-1df0fe3a1601,S03_Q034,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,34,My neighbour and I need help with this ticket. Can you help ___?,Can you help ___?,me,us,them,her,4,true
835d797f-a5c7-58e0-ba33-529fc64f3eef,S03_Q035,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,35,I sent this file to you. I sent it to ___.,I sent it to ___.,them,you,me,him,4,true
16810427-5df5-5e50-b4e7-f94fe2c92daf,S03_Q036,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,36,I know Lina well. I see ___ every Friday.,I see ___ every Friday.,him,us,her,them,4,true
c75e4642-5331-586a-9915-2b5cd6015c56,S03_Q037,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,37,I often speak to Sam after class. I call ___ when I need help.,I call ___ when I need help.,her,them,him,me,4,true
d719dda5-472d-50f1-beb1-b22b71a65901,S03_Q038,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,38,Sam and Mia are my neighbours. I invited ___ to dinner.,I invited ___ to dinner.,us,her,them,him,4,true
b3fca305-e0d3-5dca-88af-44f62f702370,S03_Q039,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,39,My mother and I need help with this passport. Can you help ___?,Can you help ___?,her,them,me,us,4,true
70a41cd8-80c5-56dd-aa36-31c37b6927e0,S03_Q040,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,40,I sent this invitation to you. I sent it to ___.,I sent it to ___.,them,him,you,me,4,true
5ba4f684-20e7-5c01-9664-830908e4e7c9,S03_Q041,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,41,I know Mia well. I see ___ once a week.,I see ___ once a week.,them,him,us,her,4,true
bb8f2573-00f5-5166-a68f-a97296a52384,S03_Q042,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,42,I often speak to James after class. I call ___ when I need help.,I call ___ when I need help.,them,her,him,me,4,true
17cd2511-b463-5ac4-9eae-ce6681f3e42c,S03_Q043,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,43,James and Nora are my neighbours. I invited ___ to dinner.,I invited ___ to dinner.,her,them,him,us,4,true
c343ff71-a9f1-53cf-b109-a080783bf9e7,S03_Q044,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,44,My father and I need help with this camera. Can you help ___?,Can you help ___?,them,us,her,me,4,true
ebef7112-4424-5cd4-a113-b2f5779cc15a,S03_Q045,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,45,I sent this card to you. I sent it to ___.,I sent it to ___.,me,you,them,him,4,true
5b529071-3f68-5846-8f65-fc8167017048,S03_Q046,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,46,I know Nora well. I see ___ twice a month.,I see ___ twice a month.,them,us,him,her,4,true
9fdefb42-83bf-56f3-9273-9791029cc104,S03_Q047,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,47,I often speak to Robert after class. I call ___ when I need help.,I call ___ when I need help.,him,her,me,them,4,true
a3e0bdbe-8fd6-5f70-8153-e388ec308be3,S03_Q048,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,48,Robert and Aziza are my neighbours. I invited ___ to dinner.,I invited ___ to dinner.,us,them,her,him,4,true
650d9509-969b-566d-b140-bf96b9f7832c,S03_Q049,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,49,My aunt and I need help with this bottle. Can you help ___?,Can you help ___?,us,them,her,me,4,true
e2a8a68c-de13-587a-8e80-901d0a4cea25,S03_Q050,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,50,I sent this note to you. I sent it to ___.,I sent it to ___.,you,me,them,him,4,true
eedee98c-1558-5f49-b9c4-d8886cd4cd0b,S03_Q051,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,51,I know Aziza well. I see ___ every summer.,I see ___ every summer.,him,us,them,her,4,true
946631ff-3622-5c81-9b8f-5f4882de9c51,S03_Q052,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,52,I often speak to Adam after class. I call ___ when I need help.,I call ___ when I need help.,her,them,me,him,4,true
62447bc9-0288-5135-aaa7-01e8c8679ccd,S03_Q053,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,53,Adam and Dilnoza are my neighbours. I invited ___ to dinner.,I invited ___ to dinner.,her,him,them,us,4,true
beb83320-9216-5594-aecf-08995c45bb04,S03_Q054,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,54,My uncle and I need help with this umbrella. Can you help ___?,Can you help ___?,me,them,her,us,4,true
74cc0f95-9e7a-557f-912b-d29d3067559f,S03_Q055,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,55,I sent this report to you. I sent it to ___.,I sent it to ___.,them,you,him,me,4,true
cf720f26-ec1e-52b4-ad2a-79f79df8a08c,S03_Q056,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,56,I know Dilnoza well. I see ___ every winter.,I see ___ every winter.,him,us,her,them,4,true
e0c322a2-57f7-5f7f-a76a-2ba1de0c51a4,S03_Q057,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,57,I often speak to Ben after class. I call ___ when I need help.,I call ___ when I need help.,him,her,them,me,4,true
c978b536-b1cb-5863-b908-0d0557efd9ee,S03_Q058,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,58,Ben and Laylo are my neighbours. I invited ___ to dinner.,I invited ___ to dinner.,them,him,her,us,4,true
109adee2-5cc3-598c-ab81-ccde598da413,S03_Q059,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,59,My teacher and I need help with this jacket. Can you help ___?,Can you help ___?,me,them,her,us,4,true
9ce8ee0d-063d-53d5-8311-4e960ee2a1fb,S03_Q060,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,60,I sent this form to you. I sent it to ___.,I sent it to ___.,them,him,you,me,4,true
219c45aa-338b-561f-8e67-02160acee3a0,S03_Q061,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,61,I know Laylo well. I see ___ at night.,I see ___ at night.,us,her,them,him,4,true
54ba7410-e23d-5a21-a4e3-a6a309ec3fd6,S03_Q062,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,62,I often speak to Jack after class. I call ___ when I need help.,I call ___ when I need help.,him,her,them,me,4,true
3439d859-930f-58a8-9281-ee5048e6901a,S03_Q063,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,63,Jack and Zara are my neighbours. I invited ___ to dinner.,I invited ___ to dinner.,us,him,them,her,4,true
8df22464-3ff3-5320-bde7-1c076d62d3fe,S03_Q064,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,64,My manager and I need help with this notebook. Can you help ___?,Can you help ___?,me,her,us,them,4,true
72cc9e82-32e6-537d-b25c-28f66cff36fe,S03_Q065,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,65,I sent this ticket to you. I sent it to ___.,I sent it to ___.,me,him,them,you,4,true
4a9a8e85-c6aa-5b38-9484-7532241a2096,S03_Q066,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,66,I know Zara well. I see ___ after dinner.,I see ___ after dinner.,them,her,us,him,4,true
5270047e-1364-5e10-9168-2e3198095729,S03_Q067,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,67,I often speak to Leo after class. I call ___ when I need help.,I call ___ when I need help.,him,me,them,her,4,true
111e0c1e-e802-55a3-bcd8-b0d2f2e4f3f3,S03_Q068,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,3,68,Leo and Emily are my neighbours. I invited ___ to dinner.,I invited ___ to dinner.,us,them,him,her,4,true
