model_uuid,question_uuid,subject_uuid,accepted_text,normalized_text,model_type,is_primary
d46c94b8-b727-5787-ad25-fc7180587b09,4d24013c-089b-5c5d-becf-a8233ba8ed47,756976a5-169c-5ad4-b7f9-3277107b702e,It is new.,it is new,filled_text,true
114d2e34-090e-5205-a4ab-e56fee744646,344f1b17-6e16-5f85-a870-4dbd277fcafc,756976a5-169c-5ad4-b7f9-3277107b702e,She is very kind.,she is very kind,filled_text,true
49a97c14-3077-52fc-bb84-68088bc5bd1e,c67288de-6c7d-58c8-8d3a-f1c49a0b164a,756976a5-169c-5ad4-b7f9-3277107b702e,He is a student.,he is a student,filled_text,true
8b184b77-0ee6-5329-9f61-08444774cfe4,83f14876-187b-5d3c-8c58-ecfce325e14c,756976a5-169c-5ad4-b7f9-3277107b702e,They study together.,they study together,filled_text,true
9ef31cea-448a-5169-b7ea-e27634d45db8,206236f2-12c8-53e4-940c-10912e5e177b,756976a5-169c-5ad4-b7f9-3277107b702e,We are waiting.,we are waiting,filled_text,true
3861861b-dba5-57f7-a13f-c48a62670d37,1854ac80-a5de-5b79-a8a8-6cabc84ef101,756976a5-169c-5ad4-b7f9-3277107b702e,It is new.,it is new,filled_text,true
eee1eb05-849a-5306-ad27-3b46ccfd3800,0f06d39a-1d17-5a83-9212-bb7631f99587,756976a5-169c-5ad4-b7f9-3277107b702e,She is very kind.,she is very kind,filled_text,true
546452ab-6d48-5546-84f6-97fb3cd23960,19189ae3-a2c5-5698-8adf-dfd1bcf5a84a,756976a5-169c-5ad4-b7f9-3277107b702e,He is a student.,he is a student,filled_text,true
3fb430cf-1352-5569-a7e9-5482c7c474db,4f6fb4ee-2154-5113-b6bd-dd5c9807df78,756976a5-169c-5ad4-b7f9-3277107b702e,They study together.,they study together,filled_text,true
be7b4dca-9bd8-57a3-aa09-66e79688446f,319402b5-17fe-5e48-853a-8de00bd2d002,756976a5-169c-5ad4-b7f9-3277107b702e,We are waiting.,we are waiting,filled_text,true
d793561d-db0d-5529-b0cd-1619d46c8b3d,731c1ead-2943-54de-854c-ae21be4e7ffa,756976a5-169c-5ad4-b7f9-3277107b702e,It is new.,it is new,filled_text,true
62d8581b-3b92-5d62-8282-7beca97342cb,f1d560bb-2c68-579d-9896-c82dc25beaef,756976a5-169c-5ad4-b7f9-3277107b702e,She is very kind.,she is very kind,filled_text,true
48196de8-087a-50a4-bd77-22ba0658c9aa,ab75d171-4159-5e77-84f2-510fa26b403b,756976a5-169c-5ad4-b7f9-3277107b702e,He is a student.,he is a student,filled_text,true
cccdf59f-4c0e-5e59-a404-5c7d9b8cd5d2,fd0b5ed7-25c2-59bc-85b6-3821ecdb3191,756976a5-169c-5ad4-b7f9-3277107b702e,They study together.,they study together,filled_text,true
7662a99e-db70-54d5-b473-8298c63ffeed,9b1a10e6-3bdc-54bf-97bd-52cc8aee2c48,756976a5-169c-5ad4-b7f9-3277107b702e,We are waiting.,we are waiting,filled_text,true
e20b8947-8a6e-52ff-a5e3-4682e0cb86cb,01bb9589-9602-510a-bc83-3deefd6390c0,756976a5-169c-5ad4-b7f9-3277107b702e,It is new.,it is new,filled_text,true
575b4a0a-6cea-560d-adb5-e8a2c6b68e08,12aad6d8-c512-52fc-bd64-5ca2bed9806c,756976a5-169c-5ad4-b7f9-3277107b702e,She is very kind.,she is very kind,filled_text,true
c7e5bb1a-c17e-54a3-a8c5-7388d3c2ff6a,fa1a576c-73df-55b6-aca1-eb2f0c175ed3,756976a5-169c-5ad4-b7f9-3277107b702e,He is a student.,he is a student,filled_text,true
5130f290-45c5-5983-909f-9f60841d9327,6c1140e2-4dde-5c4e-9b14-5dd59d969440,756976a5-169c-5ad4-b7f9-3277107b702e,They study together.,they study together,filled_text,true
74f4f47c-0893-585f-8002-bf9caa50b1fb,9cb5c353-865e-51c2-85f7-0f6929f3c4da,756976a5-169c-5ad4-b7f9-3277107b702e,We are waiting.,we are waiting,filled_text,true
df9cecf3-675d-5758-a43a-f892b740346d,5256148c-1a7a-586a-aba9-cd4bb55244ad,756976a5-169c-5ad4-b7f9-3277107b702e,It is new.,it is new,filled_text,true
56cf19cc-f9a4-504d-9459-3786845082cd,4b269bd8-b4e7-5601-b0c8-e058a18709fd,756976a5-169c-5ad4-b7f9-3277107b702e,She is very kind.,she is very kind,filled_text,true
6b37e254-2c90-5203-92af-0c7ad224fb84,0672a147-9c11-5a57-ba4d-36685581dfc0,756976a5-169c-5ad4-b7f9-3277107b702e,He is a student.,he is a student,filled_text,true
f33fd973-e9a7-5fa8-8568-33968bc8d070,47a32ddc-d5a5-58f9-8008-e32b5a794f5a,756976a5-169c-5ad4-b7f9-3277107b702e,They study together.,they study together,filled_text,true
c5a9789c-dda0-54df-ae2b-53547eb3b1d9,1c864d75-e3e8-5c44-8d6c-4e5d3e9f3487,756976a5-169c-5ad4-b7f9-3277107b702e,We are waiting.,we are waiting,filled_text,true
4e6cb3f0-5618-5f0c-9a0c-7bb0604c4af0,180d7471-8332-5851-938b-903dbccc222d,756976a5-169c-5ad4-b7f9-3277107b702e,It is new.,it is new,filled_text,true
9c0f5f2d-60f0-5728-966b-1c34fc194031,54b205ef-1d55-5bbe-b2e0-0668dd0c52a2,756976a5-169c-5ad4-b7f9-3277107b702e,She is very kind.,she is very kind,filled_text,true
ff9a562f-404d-5eda-a97a-1eca0634e3b9,c7b461bc-2874-5503-994a-50eab4ca0d90,756976a5-169c-5ad4-b7f9-3277107b702e,He is a student.,he is a student,filled_text,true
e1ab1213-c9f7-56fd-bf27-22e4757d1438,06aed6c4-03bb-5c63-b890-6bd94acc1c8d,756976a5-169c-5ad4-b7f9-3277107b702e,They study together.,they study together,filled_text,true
fc9a5b62-9d70-54b4-bbc3-8f670266ceb6,ef1f05c0-838a-5b2e-b682-b0fd623b0b24,756976a5-169c-5ad4-b7f9-3277107b702e,We are waiting.,we are waiting,filled_text,true
5fe3973a-942c-57e3-8be1-658d8732e499,d3e8301a-79ed-53cb-a6b0-f3ff25e197d0,756976a5-169c-5ad4-b7f9-3277107b702e,It is new.,it is new,filled_text,true
3153f7f9-9556-5ab8-b122-981eb8342d84,32fddfd5-a1d3-5fa8-87fb-1fdafa45d3e4,756976a5-169c-5ad4-b7f9-3277107b702e,She is very kind.,she is very kind,filled_text,true
183481ef-a64e-5a4f-966d-f5bffa8e3206,f910a222-4413-5267-be13-c295b4877315,756976a5-169c-5ad4-b7f9-3277107b702e,He is a student.,he is a student,filled_text,true
f14b2b8a-1768-5e95-b62c-a57ca242160a,16740b57-38a9-5892-b802-98e672447019,756976a5-169c-5ad4-b7f9-3277107b702e,They study together.,they study together,filled_text,true
74022c0e-119b-5d87-8771-5a9e2b2bce1b,d73e347b-763a-5e44-a8a2-6874e0f20f56,756976a5-169c-5ad4-b7f9-3277107b702e,We are waiting.,we are waiting,filled_text,true
22a9b4fb-e9c5-5d3d-ba55-9a4eefe3b5f5,736b49c1-8021-53b8-a8f7-bf8fd029e3d0,756976a5-169c-5ad4-b7f9-3277107b702e,It is new.,it is new,filled_text,true
446becca-5460-5962-8538-875aab27d41c,11716054-93ea-5d1b-a3a4-728ac85780a3,756976a5-169c-5ad4-b7f9-3277107b702e,She is very kind.,she is very kind,filled_text,true
9a095fc5-853b-5d72-ab8e-7d3e3b5f34a3,780908c7-ed2f-5f74-a1c3-d437617f40ef,756976a5-169c-5ad4-b7f9-3277107b702e,He is a student.,he is a student,filled_text,true
368b7b63-7dc5-587d-b54f-8cb8de6f7566,ba974e90-043c-5850-a27c-1e544ca725af,756976a5-169c-5ad4-b7f9-3277107b702e,They study together.,they study together,filled_text,true
7be7f6b7-ce35-5a3c-baf4-8cafeaec3113,d9f52c8c-aac8-5eb1-bef6-30bf69ea3e4f,756976a5-169c-5ad4-b7f9-3277107b702e,We are waiting.,we are waiting,filled_text,true
0f782f09-6a88-53fe-ac4b-7dee7b1b73f3,e9a50fbb-ad6f-5add-91b7-5456bf919c92,756976a5-169c-5ad4-b7f9-3277107b702e,It is new.,it is new,filled_text,true
dce6b33a-e76a-5866-9b15-18aea1e56422,03bbd3e4-992b-5994-9179-e358fdeff93e,756976a5-169c-5ad4-b7f9-3277107b702e,She is very kind.,she is very kind,filled_text,true
7e47fffc-2443-5cb7-8e11-03a79fc2c0e0,ae925cfa-039b-5e48-b276-ff656258130e,756976a5-169c-5ad4-b7f9-3277107b702e,He is a student.,he is a student,filled_text,true
959757ea-4738-5aa5-a2fe-ba1846089710,21416e4d-ea43-5339-b160-ba854590590d,756976a5-169c-5ad4-b7f9-3277107b702e,They study together.,they study together,filled_text,true
a3ebf9dd-4785-5919-93bf-93e135a083d0,0d5667aa-6ffb-5b77-82f7-53d976557e96,756976a5-169c-5ad4-b7f9-3277107b702e,We are waiting.,we are waiting,filled_text,true
6cbdc0df-43fd-5c9c-b051-75495acfdc0e,caeca413-36ef-5fd8-bc1f-e71fe78b0bde,756976a5-169c-5ad4-b7f9-3277107b702e,It is new.,it is new,filled_text,true
5a22211a-6a0c-5725-b62c-23dd2d885462,9580aedc-1ab8-5f40-96d5-3e6ff9800613,756976a5-169c-5ad4-b7f9-3277107b702e,She is very kind.,she is very kind,filled_text,true
1f5409dc-ce16-5be9-8d58-cdf2aa77cbcf,456d4fa1-3cff-58e5-b3af-d181a6c497c9,756976a5-169c-5ad4-b7f9-3277107b702e,He is a student.,he is a student,filled_text,true
01e9c0ef-1ff4-5204-b8e2-5d7939514226,9ba919ab-c4c6-5b63-8c5b-ee62ab6d3a22,756976a5-169c-5ad4-b7f9-3277107b702e,They study together.,they study together,filled_text,true
981fb09d-329e-5195-a465-6a3e9f125b89,0a7bb570-2051-51bc-9852-11f9c69e489b,756976a5-169c-5ad4-b7f9-3277107b702e,We are waiting.,we are waiting,filled_text,true
4a819ec2-747b-59de-b7c3-dd628366265c,97f72d9f-49d5-5d6e-a476-b979af56c1fc,756976a5-169c-5ad4-b7f9-3277107b702e,It is new.,it is new,filled_text,true
8e1f8c26-5a12-5e64-ae5d-45114c0e594a,3f1fe970-4c20-53b3-93f2-852459df9365,756976a5-169c-5ad4-b7f9-3277107b702e,She is very kind.,she is very kind,filled_text,true
e60ea24f-a68b-5f9e-8c62-0aceabfbf044,7357b1c3-bec4-5a63-8e47-f2eb757c775c,756976a5-169c-5ad4-b7f9-3277107b702e,He is a student.,he is a student,filled_text,true
705652e1-cbaa-5aa9-a7df-3e56c4a04d05,e77f4610-cc1d-5d94-a29f-5d431bbad727,756976a5-169c-5ad4-b7f9-3277107b702e,They study together.,they study together,filled_text,true
26456660-9934-5ef2-b799-5118c4089b6e,3f4d645e-f887-52e9-aca7-3e4f224c03f3,756976a5-169c-5ad4-b7f9-3277107b702e,We are waiting.,we are waiting,filled_text,true
5c818fc2-908c-5a6e-b6f9-7459929a9b9b,18096172-d905-5519-89c1-ed4fe546d711,756976a5-169c-5ad4-b7f9-3277107b702e,It is new.,it is new,filled_text,true
bf6a98e7-7342-5964-9303-c3fd32f221c8,2d209393-998e-5ca6-98ec-861fab4aae99,756976a5-169c-5ad4-b7f9-3277107b702e,She is very kind.,she is very kind,filled_text,true
4f3c70ca-850d-5a1d-b932-f8596f4b2584,0ecea0ed-ad46-53fe-a542-4b7eea4161f3,756976a5-169c-5ad4-b7f9-3277107b702e,He is a student.,he is a student,filled_text,true
d6233d04-999d-5d55-a647-b51924bc20fb,d7f3f9ea-b819-5b81-830e-ff029a29cfed,756976a5-169c-5ad4-b7f9-3277107b702e,They study together.,they study together,filled_text,true
10e8785a-789c-5473-9723-d9769c6d784c,5f4c5a33-752e-580d-a488-56ec9dd5a59b,756976a5-169c-5ad4-b7f9-3277107b702e,We are waiting.,we are waiting,filled_text,true
e847da91-3c37-5dad-b625-0c20dd64b5fe,970ca880-233e-5363-b24a-22888f11d3e1,756976a5-169c-5ad4-b7f9-3277107b702e,It is new.,it is new,filled_text,true
f9662ec8-d982-5f2a-a324-3eb6e1471f27,9dedec29-429e-5090-b96c-384d8a6c2b64,756976a5-169c-5ad4-b7f9-3277107b702e,She is very kind.,she is very kind,filled_text,true
968dc792-07b5-550e-b18a-addbccd9865f,9935ae64-0bae-5055-bab1-a2d1391dde05,756976a5-169c-5ad4-b7f9-3277107b702e,He is a student.,he is a student,filled_text,true
80485795-8f34-5964-986a-a2a04eb8cff0,695f4b9c-c632-5383-9dbe-7b66d5b32926,756976a5-169c-5ad4-b7f9-3277107b702e,They study together.,they study together,filled_text,true
906d8440-efdf-57a7-bf26-3fa0a4fb5ad7,b0b66bb8-d226-5809-a401-51e4dff78bad,756976a5-169c-5ad4-b7f9-3277107b702e,We are waiting.,we are waiting,filled_text,true
8ad63cf0-efd0-5ac8-8252-ff85433ef653,c3f22aaf-6f78-5fdd-8b12-aa638dead2a8,756976a5-169c-5ad4-b7f9-3277107b702e,It is new.,it is new,filled_text,true
2aea4f21-ce92-58e2-89de-770197c8e603,ce2555a5-c0a4-530c-a74c-4bcd2e035862,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I see her every day.,i see her every day,filled_text,true
18b5e2cc-7ee6-54a5-81ff-847dc6a68d73,04cc5fad-6ae8-532e-8119-c7c5cf99514f,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I call him when I need help.,i call him when i need help,filled_text,true
8ef601ff-bc88-559a-9c44-32d1b7f4791e,982478ea-1f2a-56d5-b5dc-dd9b7b8bba85,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I invited them to dinner.,i invited them to dinner,filled_text,true
a1bba73d-fc2c-53d2-9f99-c9c1d3d8b967,a70b1383-b4f5-54d2-80e1-cdb94a637d5c,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,Can you help us?,can you help us,filled_text,true
0770fae3-a10d-5a2e-86ea-1aaacbc44c45,c6076c41-2ac0-55ed-98c0-b3132d7848a0,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I sent it to you.,i sent it to you,filled_text,true
0728db9b-92b0-5779-aa5c-726e5f896cef,c12e90cd-d0e2-5937-b0d0-80c170a43764,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I see her every morning.,i see her every morning,filled_text,true
b558c452-154b-5da7-b7fd-668f84036246,d8051ea0-1357-5b01-9948-014c11a1c3ff,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I call him when I need help.,i call him when i need help,filled_text,true
7aeda84a-5b2f-5788-98b2-eab07120b875,8460db92-e794-5950-a79f-d8a1e61a6535,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I invited them to dinner.,i invited them to dinner,filled_text,true
8c5e8143-51aa-5689-ba54-7e614a641936,c598586c-98c0-52ca-b5a5-5c0cdbd6da59,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,Can you help us?,can you help us,filled_text,true
f4659760-6b00-5e62-ba5a-d03985887a4a,7560fc93-5089-50eb-8d21-8920b71bf7c7,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I sent it to you.,i sent it to you,filled_text,true
c79fa1e3-af51-5d54-92cb-6f4dcb4844ea,6195bf06-234a-5b83-89cb-2701c050ef61,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I see her on Mondays.,i see her on mondays,filled_text,true
3291238d-d94f-5c4f-a227-e9936c4ee207,bd00803d-0f43-59f4-bfca-08e5d7c7b6d5,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I call him when I need help.,i call him when i need help,filled_text,true
1e29fed6-5b2b-5480-bb33-7aa892117f53,e0c424ff-142e-5f13-a382-cc501266cc29,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I invited them to dinner.,i invited them to dinner,filled_text,true
b0a64e87-3133-5d09-9ca4-83560d236715,a15e19ac-0133-5a20-8a74-9b3515f1bfbe,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,Can you help us?,can you help us,filled_text,true
2020afbf-f0a9-5a38-8324-3aed9fb63fc8,e10adc97-8de3-58fd-b913-a39c3e74f3e6,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I sent it to you.,i sent it to you,filled_text,true
9711d331-71ff-52be-8e01-afdfcc22ee77,26413b20-5196-579d-967c-a316003dfc63,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I see her at weekends.,i see her at weekends,filled_text,true
414c9a53-d06e-5fac-b4a8-c008620416e7,8586044e-123e-51d9-ba8d-153204c864f2,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I call him when I need help.,i call him when i need help,filled_text,true
542a7219-e8e2-57ce-bbc6-b6a4dfbfc3b5,10b96e8c-e250-52b5-825a-b8a7a598aa36,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I invited them to dinner.,i invited them to dinner,filled_text,true
3563751b-d626-5f2a-bf49-6158dcdfe16b,69f792a1-1d14-58c8-a47f-5ba74f8760e5,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,Can you help us?,can you help us,filled_text,true
80fb96d8-f29a-50ec-8c40-c7b543bed997,5e4b6c79-65d4-5acb-8050-19551642d393,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I sent it to you.,i sent it to you,filled_text,true
3321af89-78f1-5d37-8acb-330f301a1a4c,3a17b73e-ba97-56d3-b712-b9e076e252ba,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I see her after school.,i see her after school,filled_text,true
533f37e4-14f0-5d19-a473-3c5f396b52c4,2e8d866c-8c65-54c5-8f15-ac6875e5c6fb,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I call him when I need help.,i call him when i need help,filled_text,true
63c98051-7675-56aa-91a4-6400ebbbb4d1,49ef7749-d368-5d26-bf07-50e3c7833f8d,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I invited them to dinner.,i invited them to dinner,filled_text,true
5ff77645-7b60-5a53-a746-17c8a2e0ceb1,62d28b2b-fae4-5e06-8390-fd251ed5a236,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,Can you help us?,can you help us,filled_text,true
91d8cecd-f8be-5f5c-8be6-59631d13125a,4cc38d8a-4bf3-51dc-b70f-e0efc012d156,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I sent it to you.,i sent it to you,filled_text,true
41ddf380-dc49-5c39-9878-f302de8b3d6f,8cec9946-fe6d-5378-b331-c7410b6cef87,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I see her in the evening.,i see her in the evening,filled_text,true
a185fe69-810c-5cc8-b6cb-fa353f7f21e0,ecada738-1305-52cd-8e56-ac245c99df90,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I call him when I need help.,i call him when i need help,filled_text,true
bf457a2d-a028-5fcf-a67b-f57da3e247fd,5d079471-b159-56a5-8cf7-8ec8ff9fcb87,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I invited them to dinner.,i invited them to dinner,filled_text,true
a4d3bda7-4e7c-59ab-bcba-9285e1c22c30,e8b73aca-d3c6-5838-8c5a-1dcee659cf98,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,Can you help us?,can you help us,filled_text,true
ef80f400-4151-5f7d-b272-306e06a56bf2,334b2e49-507f-55ac-bc7b-addac9cd4456,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I sent it to you.,i sent it to you,filled_text,true
3d9d1600-b815-5551-b044-a411d162b61e,6a59665b-f6a9-50ec-a001-dd801a5cff18,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I see her before work.,i see her before work,filled_text,true
308f8db7-9e37-5b30-8436-2ccb1ecd3e43,c36db4f5-7706-5109-84d4-762f972f788d,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I call him when I need help.,i call him when i need help,filled_text,true
bcf0eb79-9be5-5329-8ecc-2f015911bb2b,8ac3b766-7b10-54d6-9560-f9b134813a29,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I invited them to dinner.,i invited them to dinner,filled_text,true
29703f62-a5ba-5184-b45c-8cc52c8b131d,2d3232d4-5a2e-5d23-8a8b-1df0fe3a1601,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,Can you help us?,can you help us,filled_text,true
dca6d92a-9f12-578c-b615-af39071cd38f,835d797f-a5c7-58e0-ba33-529fc64f3eef,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I sent it to you.,i sent it to you,filled_text,true
f61ad015-b9b4-5338-ad06-c1ae1e55be2e,16810427-5df5-5e50-b4e7-f94fe2c92daf,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I see her every Friday.,i see her every friday,filled_text,true
57b93825-16b2-5247-84d3-690239602f28,c75e4642-5331-586a-9915-2b5cd6015c56,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I call him when I need help.,i call him when i need help,filled_text,true
38db974d-27f0-5dee-9335-450d1d3f8d60,d719dda5-472d-50f1-beb1-b22b71a65901,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I invited them to dinner.,i invited them to dinner,filled_text,true
1ab2cbfb-4b16-5422-b259-5a0fb6d77839,b3fca305-e0d3-5dca-88af-44f62f702370,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,Can you help us?,can you help us,filled_text,true
a3102ea0-9b18-5383-90c7-193118ace2b2,70a41cd8-80c5-56dd-aa36-31c37b6927e0,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I sent it to you.,i sent it to you,filled_text,true
fa7a6280-9b00-5362-9f77-090682ddcac3,5ba4f684-20e7-5c01-9664-830908e4e7c9,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I see her once a week.,i see her once a week,filled_text,true
1cdcb6e7-64ce-59f8-9f7b-ef0ea74ec405,bb8f2573-00f5-5166-a68f-a97296a52384,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I call him when I need help.,i call him when i need help,filled_text,true
e00b1c3f-335d-5b74-a21a-e538ee286606,17cd2511-b463-5ac4-9eae-ce6681f3e42c,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I invited them to dinner.,i invited them to dinner,filled_text,true
eec657ed-d0f6-5055-a17f-8db3ef26484b,c343ff71-a9f1-53cf-b109-a080783bf9e7,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,Can you help us?,can you help us,filled_text,true
cc27ac75-a7d8-52c4-9bc7-58384521e5b3,ebef7112-4424-5cd4-a113-b2f5779cc15a,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I sent it to you.,i sent it to you,filled_text,true
2e0a30d7-e38f-5996-aecc-ccf10afd33b7,5b529071-3f68-5846-8f65-fc8167017048,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I see her twice a month.,i see her twice a month,filled_text,true
7cdd0760-545c-5a02-9337-e8bb7c24a938,9fdefb42-83bf-56f3-9273-9791029cc104,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I call him when I need help.,i call him when i need help,filled_text,true
c03693d2-a7b8-50a9-a819-902bec092cc7,a3e0bdbe-8fd6-5f70-8153-e388ec308be3,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I invited them to dinner.,i invited them to dinner,filled_text,true
63dd6d4a-bd8c-58f3-ae58-8a4644a74d4b,650d9509-969b-566d-b140-bf96b9f7832c,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,Can you help us?,can you help us,filled_text,true
42cbd69d-0732-598c-93fa-93acb1d04401,e2a8a68c-de13-587a-8e80-901d0a4cea25,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I sent it to you.,i sent it to you,filled_text,true
41df9436-4b69-5866-ad33-0b2c6e2460c0,eedee98c-1558-5f49-b9c4-d8886cd4cd0b,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I see her every summer.,i see her every summer,filled_text,true
828200e2-0c79-5aa8-b9bb-3bf8882fd66c,946631ff-3622-5c81-9b8f-5f4882de9c51,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I call him when I need help.,i call him when i need help,filled_text,true
6e175d9c-3b59-5e28-a98f-2628983f738b,62447bc9-0288-5135-aaa7-01e8c8679ccd,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I invited them to dinner.,i invited them to dinner,filled_text,true
0023fac8-7970-5cc3-bc94-d788ae57395c,beb83320-9216-5594-aecf-08995c45bb04,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,Can you help us?,can you help us,filled_text,true
e55827d6-db44-58fe-8a1e-3b7e5cfa5afa,74cc0f95-9e7a-557f-912b-d29d3067559f,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I sent it to you.,i sent it to you,filled_text,true
64c879ce-5e70-59c4-9197-049b459e565b,cf720f26-ec1e-52b4-ad2a-79f79df8a08c,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I see her every winter.,i see her every winter,filled_text,true
ba1179c0-a241-5783-8bae-31f60b747183,e0c322a2-57f7-5f7f-a76a-2ba1de0c51a4,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I call him when I need help.,i call him when i need help,filled_text,true
6e2f18b0-3f66-5154-9854-84d5c3d1ef05,c978b536-b1cb-5863-b908-0d0557efd9ee,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I invited them to dinner.,i invited them to dinner,filled_text,true
7b7da592-e216-5c38-be65-f08a45001739,109adee2-5cc3-598c-ab81-ccde598da413,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,Can you help us?,can you help us,filled_text,true
ccaeff67-ab84-5a96-b61c-16abaacde3b8,9ce8ee0d-063d-53d5-8311-4e960ee2a1fb,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I sent it to you.,i sent it to you,filled_text,true
253d7768-3e24-55ac-a2f4-4e4a5ac88aa1,219c45aa-338b-561f-8e67-02160acee3a0,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I see her at night.,i see her at night,filled_text,true
2de7b618-8389-5836-897d-e8a5185cf84f,54ba7410-e23d-5a21-a4e3-a6a309ec3fd6,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I call him when I need help.,i call him when i need help,filled_text,true
715b0119-76d9-54d8-98e0-55ae20e68414,3439d859-930f-58a8-9281-ee5048e6901a,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I invited them to dinner.,i invited them to dinner,filled_text,true
b0a66a6e-5a37-5f19-99de-5ff8b528004b,8df22464-3ff3-5320-bde7-1c076d62d3fe,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,Can you help us?,can you help us,filled_text,true
d69858f9-af8b-567c-a692-fbc93cd5e02a,72cc9e82-32e6-537d-b25c-28f66cff36fe,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I sent it to you.,i sent it to you,filled_text,true
338460f3-0cd7-5603-800e-d9ce388e55cb,4a9a8e85-c6aa-5b38-9484-7532241a2096,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I see her after dinner.,i see her after dinner,filled_text,true
5358abf6-8f51-574a-9027-b6f071ffa7fb,5270047e-1364-5e10-9168-2e3198095729,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I call him when I need help.,i call him when i need help,filled_text,true
b9bf813f-ec4e-5a2a-8d1e-016676d076c6,111e0c1e-e802-55a3-bcd8-b0d2f2e4f3f3,599c0a2f-b4f4-54b3-ac8d-2128c4f4b6e5,I invited them to dinner.,i invited them to dinner,filled_text,true
